city_name,property_type,sub_property_type,locality,sale_price_range,sale_average_price,sale_q_o_q,view_trends_link
Mumbai,Residential,Multistorey Apartment,New Golden Nest Road,"7,738-12,072","9,905",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-New-Golden-Nest-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,New Link Road,"16,607-27,737","22,172",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-New-Link-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,NM Joshi Marg,"32,289-56,559","44,424",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-NM-Joshi-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,North Avenue,"31,504-54,868","43,186",9,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-North-Avenue-in-Mumbai
Mumbai,Residential,Multistorey Apartment,NS Patkar Marg,"47,948-88,234","68,091",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-NS-Patkar-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Orlem,"16,341-24,910","20,626",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Orlem-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Oshiwara,"20,563-34,354","27,458",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Oshiwara-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Palghar Naigaon,"4,543-7,655","6,099",10,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Palghar-Naigaon-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Palghar Naigaon East,"4,636-7,759","6,197",13,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Palghar-Naigaon-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Pali Hill,"45,977-80,646","63,311",19,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Pali-Hill-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Pandit Jawaharlal Nehru Road,"19,135-29,649","24,392",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Pandit-Jawaharlal-Nehru-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Pant Nagar,"16,138-26,693","21,415",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Pant-Nagar-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Parel,"27,134-45,217","36,175",0.2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Parel-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Peddar Road,"42,476-68,827","55,651",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Peddar-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Pedder Road,"41,986-69,125","55,555",9,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Pedder-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,PL Lokhande Marg,"17,642-29,262","23,452",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-PL-Lokhande-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Powai,"19,729-34,412","27,070",12,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Powai-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Prabhadevi,"37,859-67,370","52,614",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Prabhadevi-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Prabhadevi New Road,"48,498-80,776","64,637",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Prabhadevi-New-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Premier Road,"14,542-24,211","19,376",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Premier-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Rafi Ahmed Kidwai Road,"25,670-44,802","35,236",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Rafi-Ahmed-Kidwai-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Raheja Vihar,"17,322-25,765","21,543",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Raheja-Vihar-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Rajendra Nagar,"16,499-27,704","22,101",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Rajendra-Nagar-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Ramakrishna Chemburkar Marg,"18,442-30,126","24,284",0.1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ramakrishna-Chemburkar-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Ramdev Park,"9,151-11,305","10,228",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ramdev-Park-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sahar Road,"28,173-46,773","37,473",0.3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sahar-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Saki Vihar Road,"17,543-28,766","23,154",8,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Saki-Vihar-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Samata Nagar Thakur Village,"17,421-26,873","22,147",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Samata-Nagar-Thakur-Village-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sane Guruji Marg,"31,072-56,692","43,882",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sane-Guruji-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sangeet Samrat Naushad Ali Road,"41,431-75,780","58,606",23,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sangeet-Samrat-Naushad-Ali-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Santacruz,"20,839-35,529","28,184",0.3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Santacruz-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Santacruz East,"19,530-31,367","25,449",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Santacruz-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Santacruz West,"31,693-54,978","43,335",10,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Santacruz-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sarvodaya Nagar Mulund West,"20,219-29,769","24,994",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sarvodaya-Nagar-Mulund-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sector 1 Charkop,"14,701-24,076","19,389",26,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-1-Charkop-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sector 2 Charkop,"14,743-22,059","18,401",11,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-2-Charkop-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sector 3 Charkop,"14,596-24,381","19,488",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-3-Charkop-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Senapati Bapat Marg,"31,622-53,443","42,533",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Senapati-Bapat-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sewri,"28,771-47,775","38,273",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sewri-in-Mumbai
Mumbai,Residential,Multistorey Apartment,SG Barve Marg,"15,086-25,372","20,229",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-SG-Barve-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Shahaji Raje Marg,"28,334-46,965","37,650",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Shahaji-Raje-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Shastri Nagar Andheri West,"25,346-36,864","31,105",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Shastri-Nagar-Andheri-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Shell Colony,"14,561-26,355","20,458",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Shell-Colony-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sher E Punjab Society,"17,559-30,687","24,123",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sher-E-Punjab-Society-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Shimpoli,"19,718-31,376","25,547",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Shimpoli-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Shimpoli Road,"19,127-30,968","25,048",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Shimpoli-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Shivaji Park,"41,041-62,511","51,776",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Shivaji-Park-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Siddharth Nagar Borivali East,"20,413-26,543","23,478",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Siddharth-Nagar-Borivali-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Siddharth Nagar Goregaon West,"18,053-30,689","24,371",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Siddharth-Nagar-Goregaon-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sindhi Society Chembur,"18,304-29,827","24,066",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sindhi-Society-Chembur-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sion,"21,342-38,044","29,693",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sion-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sion East,"26,464-44,718","35,591",20,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sion-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sion Panvel Expressway,"17,973-29,495","23,734",8,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sion-Panvel-Expressway-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sion Trombay Road,"19,058-31,844","25,451",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sion-Trombay-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sion West,"29,516-42,852","36,184",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sion-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Sunder Nagar Malad West,"18,321-28,400","23,361",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sunder-Nagar-Malad-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Swami Vivekanand Road,"16,912-29,457","23,184",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Swami-Vivekanand-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Swami Vivekananda Road,"18,372-35,753","27,063",8,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Swami-Vivekananda-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Swatantryaveer Savarkar Road,"32,430-54,105","43,267",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Swatantryaveer-Savarkar-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Tardeo,"41,530-67,285","54,408",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Tardeo-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Tardeo Road,"41,772-67,813","54,793",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Tardeo-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Thakur Complex,"16,648-23,420","20,034",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Thakur-Complex-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Thakur Village,"18,123-29,385","23,754",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Thakur-Village-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Tilak Nagar Chembur,"16,937-26,668","21,803",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Tilak-Nagar-Chembur-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Tilak Road,"22,706-38,586","30,646",0.4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Tilak-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Tulsi Pipe Road,"31,377-54,783","43,080",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Tulsi-Pipe-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Unnat Nagar Goregaon West,"15,757-26,016","20,886",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Unnat-Nagar-Goregaon-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vakola,"18,631-29,755","24,193",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vakola-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vallabh Baug Lane,"17,625-29,988","23,806",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vallabh-Baug-Lane-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vasai,"5,017-8,370","6,693",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vasai-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vasai East,"4,954-7,957","6,455",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vasai-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vasai West,"6,242-10,295","8,268",11,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vasai-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,VB Phadake Road,"16,113-25,906","21,009",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-VB-Phadake-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Veera Desai Industrial Estate,"21,147-33,699","27,423",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Veera-Desai-Industrial-Estate-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Veera Desai Road,"20,633-31,605","26,119",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Veera-Desai-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Versova Andheri West,"23,081-37,823","30,452",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Versova-Andheri-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Versova Marg,"21,839-35,730","28,785",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Versova-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vikhroli,"15,914-27,383","21,649",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vikhroli-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vikhroli East,"16,221-27,485","21,853",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vikhroli-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vikhroli West,"16,964-28,363","22,664",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vikhroli-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vile Parle,"28,401-47,011","37,706",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vile-Parle-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vile Parle East,"25,721-40,272","32,996",0.2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vile-Parle-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vile Parle West,"30,552-49,289","39,921",0.1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vile-Parle-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Vinay Nagar,"8,541-12,739","10,640",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vinay-Nagar-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Virar,"4,299-7,291","5,795",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Virar-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Virar East,"3,481-6,093","4,787",11,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Virar-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Virar West,"4,455-7,680","6,067",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Virar-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,VN Purav Marg,"18,602-31,451","25,026",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-VN-Purav-Marg-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Wadala,"22,710-38,194","30,452",0.2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Wadala-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Wadala East,"21,868-37,433","29,651",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Wadala-East-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Wadala West,"23,322-36,677","29,999",16,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Wadala-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Walkeshwar,"47,536-81,769","64,652",18,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Walkeshwar-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Walkeshwar Road,"47,571-81,799","64,685",17,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Walkeshwar-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Warden Road,"43,278-70,752","57,015",21,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Warden-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Western Express Highway,"16,620-28,610","22,615",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Western-Express-Highway-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Worli,"40,168-70,092","55,130",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Worli-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Worli Hill Road,"20,047-27,182","23,615",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Worli-Hill-Road-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Worli Naka,"42,387-73,815","58,101",20,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Worli-Naka-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Yamuna Nagar Andheri West,"26,097-37,593","31,845",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Yamuna-Nagar-Andheri-West-in-Mumbai
Mumbai,Residential,Multistorey Apartment,Yashodham,"33,481-47,302","40,391",8,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Yashodham-in-Mumbai
Mumbai,Residential,Builder Floor Apartment,Virar,"2,725-4,912","3,818",4,https://www.magicbricks.com/Property-Rates-Trends/Builder-Floor-Apartment-rates-Virar-in-Mumbai
Mumbai,Residential,Builder Floor Apartment,Virar Nallasopara Link Road,"2,839-5,224","4,032",-,https://www.magicbricks.com/Property-Rates-Trends/Builder-Floor-Apartment-rates-Virar-Nallasopara-Link-Road-in-Mumbai
Mumbai,Residential,Residential House,Borivali,"11,644-22,798","17,221",11,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Borivali-in-Mumbai
Mumbai,Residential,Residential House,Kandivali East,"16,601-25,138","20,870",20,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Kandivali-East-in-Mumbai
Mumbai,Residential,Residential House,Lal Bahadur Shastri Road,"7,936-15,133","11,534",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Lal-Bahadur-Shastri-Road-in-Mumbai
Mumbai,Residential,Residential House,Malad,"7,279-13,106","10,192",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Malad-in-Mumbai
Mumbai,Residential,Residential House,Mulund,"18,019-28,746","23,382",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Mulund-in-Mumbai
Mumbai,Residential,Residential House,Mulund Goregaon Link Road,"9,585-16,639","13,112",24,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Mulund-Goregaon-Link-Road-in-Mumbai
Mumbai,Residential,Residential House,New Link Road,"11,392-20,173","15,782",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-New-Link-Road-in-Mumbai
Bangalore,Residential,Multistorey Apartment,1st Block Rajajinagar,"21,148-29,252","25,200",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-1st-Block-Rajajinagar-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Aavalahalli,"9,993-13,114","11,554",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Aavalahalli-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Adarsh Palm Retreat,"17,263-20,254","18,758",0.5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Adarsh-Palm-Retreat-in-Bangalore
Bangalore,Residential,Multistorey Apartment,AECS Layout Marathahalli,"9,622-15,416","12,519",44,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-AECS-Layout-Marathahalli-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Aga Abbas Ali Road,"13,686-20,137","16,912",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Aga-Abbas-Ali-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Agrahara Layout Main Road,"8,167-12,658","10,412",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Agrahara-Layout-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Agrahara Main Road,"8,246-12,571","10,409",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Agrahara-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Akshayanagar,"8,248-13,176","10,712",0.4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Akshayanagar-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Allalasandra Yelahanka,"8,022-13,274","10,648",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Allalasandra-Yelahanka-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Ambalipura,"8,220-15,143","11,682",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ambalipura-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Ambalipura Haralur,"11,623-17,190","14,407",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ambalipura-Haralur-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Ambalipura Sarjapur Road,"9,031-14,740","11,885",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ambalipura-Sarjapur-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Amrutahalli,"6,550-9,197","7,874",0.3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Amrutahalli-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Amruthahalli Main Road,"6,662-11,125","8,894",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Amruthahalli-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Ananth Nagar,"4,905-7,195","6,050",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ananth-Nagar-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Anekal,"10,357-15,048","12,703",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Anekal-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Anekal Hosur Road,"10,406-14,937","12,672",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Anekal-Hosur-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Anekal Main Road,"5,548-9,264","7,406",12,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Anekal-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,AnjanaPura,"5,452-8,529","6,991",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-AnjanaPura-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Anjanapura Main Road,"6,989-11,996","9,492",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Anjanapura-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Arekere,"6,760-9,976","8,368",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Arekere-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Armane Nagar,"19,580-27,322","23,451",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Armane-Nagar-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Ashok Nagar,"22,262-33,625","27,944",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ashok-Nagar-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Attibele,"5,245-8,305","6,775",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Attibele-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Attibele Anekal Road,"5,292-8,470","6,881",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Attibele-Anekal-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Attur Lake Road,"7,146-11,779","9,463",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Attur-Lake-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Ayyappa Nagar Main Road,"7,021-11,862","9,441",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Ayyappa-Nagar-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Bagalur Colony,"8,565-11,359","9,962",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Bagalur-Colony-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Bagalur Main Road,"8,535-12,209","10,372",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Bagalur-Main-Road-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Bagaluru,"8,409-11,892","10,151",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Bagaluru-in-Bangalore
Bangalore,Residential,Multistorey Apartment,Balagere,"9,409-15,160","12,284",0.1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Balagere-in-Bangalore
